   1 	     6.5296 
   2 	     8.7220 
   3 	    11.9445 
   4 	    14.5565 
   5 	    17.0857 
   6 	    19.6871 
   7 	    22.2046 
   8 	    24.7221 
   9 	    27.8014 
  10 	    30.3606 
  11 	    33.0814 
  12 	    35.8195 
  13 	    39.0120 
  14 	    41.0494 
  15 	    43.6817 
  16 	    46.5468 
  17 	    49.1605 
  18 	    51.8725 
  19 	    54.6608 
  20 	    57.5531 
  21 	    60.0788 
  22 	    62.6023 
  23 	    65.2491 
  24 	    68.0112 
  25 	    70.6735 
  26 	    73.5512 
