   1 	    66.0017 
   2 	    67.2963 
   3 	    68.6779 
   4 	    69.9831 
   5 	    71.3655 
   6 	    72.5209 
   7 	    74.0480 
   8 	    75.3742 
   9 	    76.7682 
  10 	    78.0156 
  11 	    79.3537 
  12 	    80.6942 
  13 	    82.0551 
  14 	    83.5154 
  15 	    84.9322 
  16 	    86.1713 
  17 	    87.5449 
  18 	    88.7372 
  19 	    90.1657 
  20 	    91.5102 
  21 	    92.8916 
  22 	    94.1984 
  23 	    95.6232 
  24 	    96.9925 
  25 	    98.2493 
