   1 	    11.3603 
   2 	    14.0107 
   3 	    16.6861 
   4 	    19.4832 
   5 	    22.1243 
   6 	    24.8284 
   7 	    27.5260 
   8 	    30.1943 
   9 	    32.8884 
  10 	    35.5874 
  11 	    38.2121 
  12 	    41.0161 
  13 	    43.7301 
  14 	    46.3731 
  15 	    49.0338 
  16 	    51.8083 
  17 	    54.4639 
  18 	    57.1989 
  19 	    59.8902 
  20 	    62.5367 
  21 	    65.2887 
  22 	    67.8997 
  23 	    70.6377 
  24 	    73.2849 
  25 	    76.0498 
